num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/sample,env_runners/num_episodes,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_explained_var,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/total_loss,learners/default_policy/policy_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad 
1,95040.0,False,66,95da9_00001,2025-08-29_22-34-35,1756488875,4.751100540161133,342.2997794151306,25344,MSI,127.0.0.1,342.2997794151306,66,6.0877364726563545,2.0128324415883047e-05,6.087297990170655,2.6470389499017943,3.436377137072623,0.0029543939858637474,3168.0,0.3663434000045527,379.26546524064065,0.03468754693180408,1.1530609680060298,2.5639052410859513,48.0,65.0,1.3798968550562858,30,30,0.00047965856686341016,1.9949367046356201,30.0,0.16654221713542938,1440.0,95040.0,379.26546524064065,150.776169429068,2,0,0,31.185714285714287,92.35714285714286,0.00047163560849496197,1440.0,0.0027478278301172046,1.3798968550562858,95040.0,1440.0,1.3798968550562858,95040.0,34274592,0,2948352,519312,1488.0,1440.0,44672,135939,162047.63901126708,13939.23175370565,13939.361451646157,2948352,0.0,0.15730856,44672,0.15730856,0.2400114,135939,0.09010162949562073,-1.3508136,0.017480426,3e-05,1.0,0.07329922,-0.08558437,128.0,11.307529,66.0,13939.243801077913,0.12330128988681595,8.201293468145704e-06,8.07664812918612e-05,1.8513026523268564e-05,0.00013669132234042376,0.00010049159261661715,0.0009083153160447919,0.0009936280536600992,4.01614764369185e-06,0.0002376660238483302,0.00032652728830611353,0.00010816168615965512,0.011633517060526476,0.05220997112502134,0.007571830418792589,0.000235796505226255,9.826049820716943e-06,0.050100527329689344,0.0009939166452018504,3.3558287441359756e-05
1,96480.0,False,67,95da9_00001,2025-08-29_22-34-40,1756488880,4.972172975540161,347.2719523906708,25344,MSI,127.0.0.1,347.2719523906708,67,6.076518881929966,2.010304134772183e-05,6.076079527268675,2.6346283604025897,3.4375790637020334,0.0029455450458442892,3216.0,0.3663434000045527,379.26546535981817,0.03530909223654072,1.2687246760039124,2.551254680175238,48.0,66.0,1.1526138937473298,30,30,0.000483180454310583,1.9404096603393555,30.0,0.087465301156044,1440.0,96480.0,379.26546535981817,150.73848502758133,2,0,0,32.785714285714285,92.39999999999999,0.0004757889859461792,1440.0,0.0026496588831474164,1.1526138937473298,96480.0,1440.0,1.1526138937473298,96480.0,34793904,0,2993024,519312,1488.0,1440.0,44672,135939,162074.67674062867,13941.502461416987,13941.647488303837,2993024,0.0,0.22340149,44672,0.22340149,0.17561251,135939,0.1351524442434311,-1.4266613,0.021154735,3e-05,1.0,0.0983537,-0.12695387,128.0,10.713867,67.0,13941.51276028102,0.1231490619881789,8.593477034151005e-06,8.18269348212176e-05,1.8393514034616008e-05,0.000137944674257311,0.00010099881136944507,0.0007706820906272692,0.001018740046848339,4.105867958070495e-06,0.0002443113591383677,0.00032990045706753925,0.00010924903801677119,0.011581754890339233,0.052047964414116056,0.007603851114254545,0.00023524353994831436,9.899789468049415e-06,0.05012926605633373,0.000995982478775797,3.384770466939164e-05
1,97920.0,False,68,95da9_00001,2025-08-29_22-34-45,1756488885,4.993452548980713,352.2654049396515,25344,MSI,127.0.0.1,352.2654049396515,68,6.062732325111058,2.0057010950337867e-05,6.062292156996312,2.6215291247983212,3.43690051606551,0.0029374905953621685,3264.0,0.3663434000045527,379.26546544709225,0.03501567772443075,1.1846277440036648,2.537791296373678,48.0,67.0,1.3117959815636278,30,30,0.00048359346120424715,1.9942959547042847,30.0,0.026218237355351448,1440.0,97920.0,379.26546544709225,150.68674653339698,2,0,0,30.14285714285714,91.58571428571429,0.0004670903615407305,1440.0,0.0025239842553887847,1.3117959815636278,97920.0,1440.0,1.3117959815636278,97920.0,35313216,0,3037696,519312,1488.0,1440.0,44672,135939,162881.47332520233,14010.740587913902,14010.94535753976,3037696,0.0,0.17829631,44672,0.17829631,0.33248782,135939,0.1351524442434311,-1.4935693,0.0145886745,3e-05,1.0,0.21322712,0.032959107,128.0,12.416467,68.0,14010.68420256377,0.12288638236806311,8.270492064217841e-06,8.014049359551899e-05,1.81172757544997e-05,0.00013543028840458181,9.924303192019134e-05,0.0006613727845517701,0.00100681142726533,4.13233338933382e-06,0.00024346255539882156,0.00032835318008147266,0.00010827578235924454,0.01153399334159962,0.05179893976943108,0.0076391546034213775,0.00023449410453125528,9.910791828886583e-06,0.05012972039556873,0.0009967966539537888,3.379422804659851e-05
1,99360.0,False,69,95da9_00001,2025-08-29_22-34-50,1756488890,4.7843475341796875,357.0497524738312,25344,MSI,127.0.0.1,357.0497524738312,69,6.049882044860044,1.9976441172497084e-05,6.0494422224264115,2.6075822745502437,3.438004086904884,0.002931023689800455,3312.0,0.3663434000045527,379.26546551100347,0.03455993982876239,1.1394472859962843,2.5241058389102466,48.0,68.0,1.3451936987228692,30,30,0.0004754209315094342,1.9858211278915405,30.0,0.0003983834758400917,1440.0,99360.0,379.26546551100347,150.61188071154214,2,0,0,30.37142857142857,91.3142857142857,0.00046146006571164437,1440.0,0.002390536924272376,1.3451936987228692,99360.0,1440.0,1.3451936987228692,99360.0,35832528,0,3082368,519312,1488.0,1440.0,44672,135939,163450.47982840048,14060.081632114641,14060.189389125857,3082368,0.0,0.16104096,44672,0.16104096,0.30503404,135939,0.1351524442434311,-1.5292536,0.011838289,3e-05,1.0,-0.013865887,-0.17650682,128.0,11.46136,69.0,14060.0820693862,0.12403133854459418,8.221928138165402e-06,7.891869375403385e-05,1.793681082610671e-05,0.00013347097303170163,9.809805614346688e-05,0.0005770447559323093,0.0009808209014391441,4.0251278774827605e-06,0.00023728601652835753,0.0003198401692695983,0.00010547544853999177,0.011477116408061143,0.053169769371605585,0.007613273057242585,0.00023381716396330887,9.892683945295072e-06,0.049994038191513615,0.0009924786873624694,3.374528563841467e-05
1,100800.0,False,70,95da9_00001,2025-08-29_22-34-55,1756488895,4.621230363845825,361.670982837677,25344,MSI,127.0.0.1,361.670982837677,70,6.035518164411927,1.996167642322356e-05,6.035077162202067,2.594465579804816,3.4367527190358635,0.002931177452574312,3360.0,0.3663434000045527,379.26546555780584,0.034653805402172784,1.2096052299952134,2.511215951020895,48.0,69.0,1.4238894528150559,30,30,0.00047532779834374446,1.9887168407440186,30.0,0.04967990517616272,1440.0,100800.0,379.26546555780584,150.5326312298072,2,0,0,31.314285714285713,91.24285714285715,0.00046334290640208213,1440.0,0.002329717983930006,1.4238894528150559,100800.0,1440.0,1.4238894528150559,100800.0,36351840,0,3127040,519312,1488.0,1440.0,44672,135939,163392.78142489123,14055.369437775582,14055.38608678318,3127040,0.0,0.12430932,44672,0.12430932,0.32831043,135939,0.20272865891456604,-1.4015839,0.062467128,3e-05,1.0,0.08345497,-0.049296945,128.0,29.843407,70.0,14055.453510246289,0.12370066315945118,8.13938101334638e-06,7.899226544587557e-05,1.7977850642049354e-05,0.0001341182905426903,9.865611105490018e-05,0.0005217765775270589,0.0009738231309608808,4.022367469961527e-06,0.0002387999620697262,0.00031977523872866163,0.00010534234087528242,0.011430005244039353,0.05297280867782873,0.007593055326936555,0.00023400099231889995,9.867757087238022e-06,0.04993190080969378,0.0009900699000937926,3.363483276429069e-05
1,102240.0,False,71,95da9_00001,2025-08-29_22-35-00,1756488900,4.949509859085083,366.6204926967621,25344,MSI,127.0.0.1,366.6204926967621,71,6.024595078767754,1.995005992636286e-05,6.024153594579995,2.583143435006675,3.4371534058454283,0.0029273696778350203,3408.0,0.3663434000045527,379.26546559207924,0.03553069773958056,1.3004363560001366,2.4993944405106587,48.0,70.0,1.3592942398786545,30,30,0.0004818247363491527,1.9891613721847534,30.0,0.2646145522594452,1440.0,102240.0,379.26546559207924,150.47064994874273,2,0,0,34.18571428571428,91.37142857142858,0.00046875279321273054,1440.0,0.002329439817075862,1.3592942398786545,102240.0,1440.0,1.3592942398786545,102240.0,36871152,0,3171712,519312,1488.0,1440.0,44672,135939,163606.2331664063,14073.532792847745,14073.574870829521,3171712,0.0,0.14429206,44672,0.14429206,0.24135238,135939,0.10136432945728302,-1.3887279,0.0024520128,3e-05,1.0,0.18882379,0.04403467,128.0,28.169792,71.0,14073.575744090043,0.12352135652809434,8.286835453601157e-06,8.038988568519063e-05,1.8294008932452235e-05,0.00013542961689689019,9.929093524222219e-05,0.00048458921534745027,0.000998605140005574,4.139144313243853e-06,0.00024471257669823605,0.00032196139611050914,0.00010621745519040122,0.011394634191318169,0.05279335159111163,0.007580310773419211,0.00023378698228597878,9.859079619593436e-06,0.04998646180138532,0.0009860652005859321,3.356348412618209e-05
1,103680.0,False,72,95da9_00001,2025-08-29_22-35-04,1756488904,4.73804783821106,371.35854053497314,25344,MSI,127.0.0.1,371.35854053497314,72,6.011676414979865,1.9894559259433058e-05,6.011234585633828,2.570287976656333,3.4370970367871267,0.0029205549809400537,3456.0,0.3663434000045527,379.2654656171779,0.03511113622118618,1.1755763339984697,2.4864027931056976,48.0,71.0,1.27345846503973,30,30,0.00048118516205429736,1.9522643089294434,30.0,0.17226006090641022,1440.0,103680.0,379.2654656171779,150.40737754058924,2,0,0,30.96666666666667,91.58333333333333,0.0004671362086572988,1440.0,0.0022786720839733324,1.27345846503973,103680.0,1440.0,1.27345846503973,103680.0,37390464,0,3216384,519312,1488.0,1440.0,44672,135939,163392.99663969415,14055.225022043975,14055.265596326846,3216384,0.0,0.15958412,44672,0.15958412,0.27138704,135939,0.15204650163650513,-1.6448463,0.11103583,3e-05,1.0,0.21835263,0.047513437,128.0,62.53009,72.0,14055.284063027295,0.12319603896275258,8.22625889673713e-06,8.092480964130162e-05,1.823061691576414e-05,0.00013444243940723485,9.918866384360013e-05,0.0004507271326927725,0.0009877212946014435,4.038800039629645e-06,0.00024089068452948134,0.00032180177284940836,0.00010592256747432538,0.011339652849612523,0.05262538307515287,0.007582247665663822,0.00023340911225353417,9.84248886570935e-06,0.049882188183350065,0.0009881135484571233,3.3481849472771754e-05
1,105120.0,False,73,95da9_00001,2025-08-29_22-35-09,1756488909,4.64142370223999,375.99996423721313,25344,MSI,127.0.0.1,375.99996423721313,73,5.99790281982995,1.9930613710014842e-05,5.997459746777333,2.5577354028897945,3.4358723564189684,0.0029209464312331657,3504.0,0.3663434000045527,379.26546563555763,0.03524663834603738,1.2246563000022435,2.474088138174569,48.0,72.0,1.4235908699035644,30,30,0.0004858396395537809,1.9965296983718872,30.0,0.3644954264163971,1440.0,105120.0,379.26546563555763,150.34809615637153,2,0,0,34.02857142857143,91.64285714285714,0.0004694665687542317,1440.0,0.002298025968155553,1.4235908699035644,105120.0,1440.0,1.4235908699035644,105120.0,37909776,0,3261056,519312,1488.0,1440.0,44672,135939,164292.0940838018,14132.417877350186,14132.553684944096,3261056,0.0,0.15635023,44672,0.15635023,0.319241,135939,0.15204650163650513,-1.6642436,0.008113754,3e-05,1.0,0.09096203,-0.06662187,128.0,39.597885,73.0,14132.387575742552,0.12296188757308908,8.288476212173447e-06,8.114658857506668e-05,1.834582370629166e-05,0.00013476413887870682,0.00010025336372457116,0.0004332138841762749,0.0010109870711410322,4.082176756446917e-06,0.00024585413911655155,0.0003262402114924057,0.00010716666824995866,0.011283376321245032,0.05235790124390762,0.007588311189123539,0.00023259702107872554,9.809063889917717e-06,0.049965916301915915,0.0009908514130172034,3.3381031013605656e-05
1,106560.0,False,74,95da9_00001,2025-08-29_22-35-14,1756488914,4.586419582366943,380.5863838195801,25344,MSI,127.0.0.1,380.5863838195801,74,5.9837319236320345,1.9883307566164468e-05,5.983288230309318,2.5451185658604887,3.434326499855245,0.00291198396684118,3552.0,0.3663434000045527,379.2654656490172,0.03505221192309278,1.1873413119988983,2.4614380237928684,48.0,73.0,1.4370134258270264,30,30,0.00048689966764160894,1.964743733406067,30.0,0.5202186703681946,1440.0,106560.0,379.2654656490172,150.3231793539168,2,0,0,31.757142857142856,91.72857142857141,0.00046750492082420377,1440.0,0.0022956985165961024,1.4370134258270264,106560.0,1440.0,1.4370134258270264,106560.0,38429088,0,3305728,519312,1488.0,1440.0,44672,135939,165256.0357026992,14215.37483821674,14215.513771836777,3305728,0.0,0.13866316,44672,0.13866316,0.23823124,135939,0.07602325081825256,-1.6283058,0.0014830902,3e-05,1.0,0.10780843,-0.031080185,128.0,1.6600848,74.0,14215.348901154688,0.12260329769762185,8.191301794620551e-06,8.052777976824862e-05,1.8306082133269882e-05,0.00013419560704358438,0.00010038822323064767,0.0004165009822716762,0.0010265549321555828,4.08117089590301e-06,0.00024406679365626417,0.0003267134385956382,0.00010715995552444427,0.011243935558089547,0.052174695231831436,0.007568281077026601,0.0002321330510762863,9.797973331402853e-06,0.04985659013900163,0.0009868538990764027,3.337722088794597e-05
1,108000.0,False,75,95da9_00001,2025-08-29_22-35-19,1756488919,4.799341678619385,385.38572549819946,25344,MSI,127.0.0.1,385.38572549819946,75,5.971789979395795,1.9811474293390265e-05,5.971346230005854,2.533050959201667,3.4344505828567273,0.002911119126951933,3600.0,0.3663434000045527,379.2654656588737,0.03532877569132602,1.2387995759979822,2.449478455054755,48.0,74.0,1.54103409409523,30,30,0.0004898379356554729,1.9769128561019897,30.0,0.6252095103263855,1440.0,108000.0,379.2654656588737,150.32110047906397,2,0,0,33.442857142857136,91.88571428571427,0.0004757154511788902,1440.0,0.002299808555968696,1.54103409409523,108000.0,1440.0,1.54103409409523,108000.0,38948400,0,3350400,519312,1488.0,1440.0,44672,135939,165407.7031851651,14228.454675258936,14228.573256044316,3350400,0.0,0.08676809,44672,0.08676809,0.36784816,135939,0.07602325081825256,-1.497536,0.008950116,3e-05,1.0,-0.01754621,-0.10499474,128.0,18.650286,75.0,14228.459152553609,0.12244057072107856,8.43469896063146e-06,8.212822388233877e-05,1.8579748111127452e-05,0.00013714262742145107,0.00010070649409238289,0.00040795388107994226,0.0010342700144048218,4.351490616545418e-06,0.0002438005172995654,0.0003286679297745318,0.00010860815759936794,0.011195073202327557,0.052124475279703805,0.007597116266409228,0.0002320387206427785,9.79299314208349e-06,0.049764830238003564,0.0009876113600885965,3.3372448273851787e-05
1,109440.0,False,76,95da9_00001,2025-08-29_22-35-23,1756488923,4.5829243659973145,389.9686498641968,25344,MSI,127.0.0.1,389.9686498641968,76,5.957823701601499,1.9761359513248164e-05,5.95737875570563,2.5202860976101045,3.4332511090281894,0.0029069369357471444,3648.0,0.3663434000045527,379.26546566609164,0.034862368671263896,1.1482200059993193,2.4367283590041007,48.0,75.0,1.437422183007002,30,30,0.0004810218655503118,1.9750832319259644,30.0,0.024176500737667084,1440.0,109440.0,379.26546566609164,150.32755858527534,2,0,0,30.55,91.88333333333333,0.0004707580586822104,1440.0,0.0022292481184627427,1.437422183007002,109440.0,1440.0,1.437422183007002,109440.0,39467712,0,3395072,519312,1488.0,1440.0,44672,135939,165201.5086445431,14210.749726014446,14210.775478933603,3395072,0.0,0.15733075,44672,0.15733075,0.2512771,135939,0.07602325081825256,-1.7057743,0.010720516,3e-05,1.0,0.19221683,0.034071073,128.0,8.946319,76.0,14210.771414652225,0.12212676601393647,8.34577726295502e-06,8.102018264133601e-05,1.8517820177859066e-05,0.00013647310205554394,9.963678686623082e-05,0.00039102398436748585,0.0010008322863186876,4.181628643611945e-06,0.00023884757567508005,0.0003205031833175323,0.0001064230603871793,0.011149251470346847,0.05196143352683014,0.007605869103934589,0.00023155033341626396,9.77606324536001e-06,0.04965339093575837,0.000988057246504169,3.328172389520533e-05
1,110880.0,False,77,95da9_00001,2025-08-29_22-35-28,1756488928,4.74614953994751,394.7147994041443,25344,MSI,127.0.0.1,394.7147994041443,77,5.945630784585369,1.9704745827606027e-05,5.945185639148566,2.5071454826336987,3.4341963839378407,0.0029067015665030934,3696.0,0.3663434000045527,379.2654656713773,0.03413377482107861,1.1080078560067341,2.4236579079144347,48.0,76.0,1.4306512093544006,30,30,0.00047760854826788137,1.9962464570999146,30.0,0.3444276750087738,1440.0,110880.0,379.2654656713773,150.36931135170812,2,0,0,34.24285714285714,91.8142857142857,0.00046627338504238135,1440.0,0.0022074118009499373,1.4306512093544006,110880.0,1440.0,1.4306512093544006,110880.0,39987024,0,3439744,519312,1488.0,1440.0,44672,135939,164971.44944117876,14191.013418409279,14190.997542921463,3439744,0.0,0.10613345,44672,0.10613345,0.28544962,135939,0.11403487622737885,-1.6487329,0.033130094,3e-05,1.0,0.1092541,0.00060198165,128.0,19.36478,77.0,14191.12137486555,0.121971267353776,8.211701023941138e-06,8.01570506171515e-05,1.813758795676905e-05,0.00013535433460053854,9.92808698145563e-05,0.00038327887676345695,0.0009919117725061713,4.09227524904597e-06,0.00023666059648554008,0.0003189672803424514,0.00010649753418077914,0.011098034955356136,0.05184040319162963,0.007635843412942561,0.0002308498295738227,9.790302883653057e-06,0.0496402030263653,0.0009904056740245094,3.324390715629899e-05
1,112320.0,False,78,95da9_00001,2025-08-29_22-35-33,1756488933,4.7697083950042725,399.48450779914856,25344,MSI,127.0.0.1,399.48450779914856,78,5.933775637739135,1.9708698735689915e-05,5.9333294597574335,2.4945192478075886,3.4349671730984563,0.002903911550689751,3744.0,0.3663434000045527,379.26546567524804,0.0337531426104493,1.1242329840012826,2.4109218198351874,48.0,77.0,1.3270256981253623,30,30,0.00047598312794995404,1.991929531097412,30.0,0.07463458180427551,1440.0,112320.0,379.26546567524804,150.40389829591626,2,0,0,35.51428571428571,91.91428571428571,0.00046367101545505556,1440.0,0.0021975305488399844,1.3270256981253623,112320.0,1440.0,1.3270256981253623,112320.0,40506336,0,3484416,519312,1488.0,1440.0,44672,135939,165907.4357370714,14271.450443518863,14271.470484963924,3484416,0.0,0.20453557,44672,0.20453557,0.33086056,135939,0.17105230689048767,-1.7292358,0.020328054,3e-05,1.0,0.15499392,-0.051859766,128.0,23.309767,78.0,14271.50868968944,0.12159938068019202,8.165306332465105e-06,7.955010594415138e-05,1.8088204384431268e-05,0.00013408518138511785,9.8748758009518e-05,0.0003789546267497655,0.0009889222115717759,4.0542303447906765e-06,0.00023529890324202278,0.00031805716203791646,0.00010644105692377555,0.0110577016059049,0.05166678615992615,0.007623669979187117,0.00023052633125886197,9.784399973273306e-06,0.04950039299598168,0.0009865676169076522,3.320446798747612e-05
1,113760.0,False,79,95da9_00001,2025-08-29_22-35-38,1756488938,4.855003118515015,404.3395109176636,25344,MSI,127.0.0.1,404.3395109176636,79,5.922914530361821,1.9749611814352612e-05,5.92246630915988,2.4823246813292736,3.4362997343678785,0.002900681434963419,3792.0,0.3663434000045527,379.2654656780826,0.03373565748186419,1.1682234319963027,2.3988373381367145,48.0,78.0,1.4690931257605553,30,30,0.00048040253897868005,1.985182285308838,30.0,0.21383239328861237,1440.0,113760.0,379.2654656780826,150.42403557486836,2,0,0,34.5,90.88571428571427,0.00047137553249674766,1440.0,0.002219605740745263,1.4690931257605553,113760.0,1440.0,1.4690931257605553,113760.0,41025648,0,3529088,519312,1488.0,1440.0,44672,135939,166859.20056052093,14352.981986481176,14353.093284102782,3529088,0.0,0.0973815,44672,0.0973815,0.37465495,135939,0.08552615344524384,-1.6806078,0.0020416158,3e-05,1.0,-0.07411113,-0.17184184,128.0,6.0862365,79.0,14352.958535922944,0.12147117587340209,8.289178072561238e-06,8.108344545574543e-05,1.8470354886746845e-05,0.0001366736262203749,9.905073019204686e-05,0.00037993458795419603,0.0010022327541713547,4.064756893474188e-06,0.00023975338476457965,0.00031990648583091446,0.00010633707474895707,0.011017785590054782,0.05158467129870438,0.007618995279479914,0.00023032806827394246,9.823555852572946e-06,0.04950393806591628,0.0009830529407858645,3.324942326788232e-05
1,115200.0,False,80,95da9_00001,2025-08-29_22-35-43,1756488943,4.998398780822754,409.3379096984863,25344,MSI,127.0.0.1,409.3379096984863,80,5.913617421058158,1.968011550671102e-05,5.9131701010677435,2.4697631895156165,3.4395710490242086,0.0028941966209768814,3840.0,0.3663434000045527,379.2654656801584,0.03358736282203427,1.15484497200232,2.3866066477555257,48.0,79.0,1.44350805811584,30,30,0.000477390652411396,1.9937925338745117,30.0,0.051023248583078384,1440.0,115200.0,379.2654656801584,150.43120322055555,2,0,0,36.17142857142857,89.35714285714286,0.0004658089018248781,1440.0,0.0022260563099599723,1.44350805811584,115200.0,1440.0,1.44350805811584,115200.0,41544960,0,3573760,519312,1488.0,1440.0,44672,135939,167153.43052167178,14378.424802134781,14378.491683532955,3573760,0.0,0.11175572,44672,0.11175572,0.3883487,135939,0.12828922271728516,-1.7236264,0.06221238,3e-05,1.0,-0.054998823,-0.17207536,128.0,39.43433,80.0,14378.469389917846,0.12332023111465315,8.20455090494918e-06,8.149060947169953e-05,1.828147230596919e-05,0.0001341475790204795,9.802034133234615e-05,0.0003771835590772159,0.0010064189993801362,4.0295775694280834e-06,0.00024097080579121836,0.00032078699091828947,0.00010800297189472453,0.0109753917339931,0.05356201658568268,0.00759628232643175,0.00023056878775394606,9.79732026021413e-06,0.0494468566853685,0.0009785914109327815,3.322292903693203e-05
1,116640.0,False,81,95da9_00001,2025-08-29_22-35-47,1756488947,4.683932781219482,414.0218424797058,25344,MSI,127.0.0.1,414.0218424797058,81,5.901244495847062,1.961731478990941e-05,5.900797362057087,2.456905862620538,3.4400558155342273,0.002891979654537635,3888.0,0.3663434000045527,379.2654656816786,0.03314033192797998,1.0945993040013127,2.3740589937779375,48.0,80.0,1.4400125902891159,30,30,0.00047356028250485516,1.9819635152816772,30.0,0.2837112843990326,1440.0,116640.0,379.2654656816786,150.4083682426663,2,0,0,31.0,89.2142857142857,0.0004580534313925558,1440.0,0.0021449049584736915,1.4400125902891159,116640.0,1440.0,1.4400125902891159,116640.0,42064272,0,3618432,519312,1488.0,1440.0,44672,135939,166843.19704885065,14351.894742077156,14351.915258385925,3618432,0.0,0.11440737,44672,0.11440737,0.3591168,135939,0.06414461135864258,-1.8898443,0.0034294827,3e-05,1.0,0.16438593,0.049538612,128.0,42.62574,81.0,14351.954178161164,0.12294299980319826,7.997412891911582e-06,7.966973018619112e-05,1.791656037645082e-05,0.00013259879297075638,9.690073788508524e-05,0.0003566826679597539,0.0009702251694181048,3.853954916519227e-06,0.00023340631865650797,0.00031326607525933276,0.00010519759486645318,0.01094536481662798,0.05336634541987058,0.007570869502745357,0.00023052609964570683,9.810346738667534e-06,0.049326425118516225,0.0009743684966912878,3.3223699953882564e-05
1,118080.0,False,82,95da9_00001,2025-08-29_22-35-52,1756488952,4.583187103271484,418.6050295829773,25344,MSI,127.0.0.1,418.6050295829773,82,5.887978602888646,1.9619141985526783e-05,5.887530164436828,2.444640804994344,3.4390559073788523,0.002889798857869384,3936.0,0.3663434000045527,379.2654656827917,0.03299646065746871,1.122390942000784,2.3618751193403504,48.0,81.0,1.5093636164069175,30,30,0.0004749302008747797,1.9925581216812134,30.0,0.1766907423734665,1440.0,118080.0,379.2654656827917,150.3961332315922,2,0,0,31.100000000000005,89.56666666666668,0.00045774266736804063,1440.0,0.0021475438023139982,1.5093636164069175,118080.0,1440.0,1.5093636164069175,118080.0,42583584,0,3663104,519312,1488.0,1440.0,44672,135939,166813.50693995535,14349.419783649482,14349.420042735144,3663104,0.0,0.090956345,44672,0.090956345,0.42499626,135939,0.09621691703796387,-1.8602558,0.030003536,3e-05,1.0,-0.03380621,-0.12668714,128.0,39.089756,82.0,14349.537071328723,0.12272445680517756,7.949053178838252e-06,7.947104318248684e-05,1.796417428708501e-05,0.00013259754828659747,9.687435939107126e-05,0.0003580839328705519,0.0009674567779219043,3.891951712744454e-06,0.00023192058354407769,0.0003162258410025905,0.00010599187466234556,0.010932627167996053,0.053135401965707936,0.007559520807678191,0.00023023583885846207,9.79224329836372e-06,0.04936454086750604,0.0009749078114438679,3.3118462936603904e-05
